path,modality,vocal_channel,emotion,emotional_intensity,statement,repetition,actor,mfcc,chroma,zcr,rms
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_16\03-01-04-01-02-02-16.wav,03,01,04,01,02,02,16,"[-7.0566309e+02  5.7349407e+01  5.8494158e+00  1.3384483e+01
  3.0264778e+00  6.5376444e+00 -8.0872927e+00 -6.1363254e+00
 -1.0887021e+01 -3.0446949e+00 -4.9640388e+00 -1.3908119e+00
 -6.8461847e+00 -7.1847467e+00 -2.5925572e+00 -3.0270932e+00
 -5.2992201e+00 -1.2999215e+00 -4.2278972e+00 -4.9635949e+00
 -3.7191908e+00 -3.4665461e+00 -5.8875589e+00 -4.7840705e+00
 -2.9900625e+00 -3.6502919e+00 -4.3558240e+00 -3.5469723e+00
 -5.2754188e+00 -3.9198103e+00 -4.3343463e+00 -3.4248881e+00
 -2.4372213e+00 -3.3217391e-01 -1.5923869e-02  1.6975439e+00
  9.4080555e-01  9.0338320e-01  6.2376708e-01 -4.4712037e-01]","[0.32350686 0.28610525 0.28926596 0.30798522 0.35637346 0.4135558
 0.40400293 0.42357633 0.38228667 0.34000215 0.3612284  0.35782856]",[0.05980926],[0.0029823]
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_16\03-01-04-02-01-01-16.wav,03,01,04,02,01,01,16,"[-6.4137439e+02  7.4081207e+01 -8.7872248e+00  5.2403283e+00
  4.5504899e+00  5.2855196e+00 -1.2394576e+01 -9.8646488e+00
 -1.7020575e+01 -9.2496386e+00 -3.1178510e+00 -3.5029671e-01
 -8.1283531e+00 -9.0567169e+00  1.0427654e+00  5.2478164e-01
 -8.3038254e+00 -4.5813684e+00 -2.3361013e+00 -4.8193531e+00
 -5.0002451e+00 -2.9623954e+00 -5.8137136e+00 -6.1087456e+00
 -3.5819645e+00 -3.5691078e+00 -5.2872205e+00 -2.8336229e+00
 -2.6876988e+00 -3.8923914e+00 -2.2537358e+00 -5.9313071e-01
 -1.3911284e+00 -9.4727695e-01 -7.0617050e-01  1.0399719e+00
  8.7046325e-01  2.0978231e+00  2.4485104e+00  1.8885096e+00]","[0.49223965 0.3419139  0.2959749  0.31309482 0.3181473  0.33961582
 0.37565666 0.37611824 0.39617947 0.43287027 0.48508146 0.53604966]",[0.07350928],[0.00393549]
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_16\03-01-04-02-01-02-16.wav,03,01,04,02,01,02,16,"[-6.64188843e+02  6.75273514e+01 -7.68197012e+00  8.99756622e+00
 -2.53608584e-01  6.19486094e+00 -1.02040615e+01 -6.88310719e+00
 -1.31686935e+01 -6.61944818e+00 -3.96125197e+00  1.85706234e+00
 -6.37736702e+00 -9.84933567e+00 -3.45590025e-01  2.16684127e+00
 -5.71926546e+00 -4.02893257e+00 -2.89605069e+00 -3.31441355e+00
 -5.06198883e+00 -2.59719777e+00 -3.11152434e+00 -5.09512138e+00
 -4.73055124e+00 -1.63756502e+00 -1.63377607e+00 -7.31491804e-01
 -3.63724232e-01  1.17037475e-01  2.03075576e+00  1.49851954e+00
  1.31300902e+00  1.98624516e+00  8.55992675e-01  3.13690472e+00
  2.28773642e+00  1.60825026e+00  2.53317326e-01 -2.82322735e-01]","[0.46764752 0.3706682  0.31030646 0.25999355 0.25782916 0.25171384
 0.2471667  0.25805864 0.3185479  0.4220264  0.48729753 0.5620015 ]",[0.06969018],[0.00334989]
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_16\03-01-04-02-02-01-16.wav,03,01,04,02,02,01,16,"[-6.4844708e+02  6.2519562e+01  1.1278404e+00  1.0305535e+01
 -1.5752417e-01  5.5520873e+00 -1.4340538e+01 -9.2480621e+00
 -1.3057719e+01 -7.8544235e+00 -7.9358463e+00 -1.3084004e+00
 -7.7197065e+00 -9.2765484e+00 -3.1476238e+00 -1.0848864e+00
 -9.1499224e+00 -4.5614910e+00 -4.6148186e+00 -7.6711535e+00
 -6.3343434e+00 -5.0026827e+00 -6.9107118e+00 -6.2705846e+00
 -4.2910495e+00 -9.9919963e-01 -2.4438527e+00  8.4035993e-02
  8.1460613e-01  1.9782466e+00  1.7498150e+00  1.9792799e+00
  1.9862887e+00  1.4113777e+00  1.6103643e+00  3.6097319e+00
  3.0458150e+00  2.7235184e+00  2.0320425e+00  1.8664275e+00]","[0.53210735 0.52271694 0.45977938 0.40481964 0.3943677  0.3875193
 0.35869658 0.4018137  0.47223547 0.51930267 0.6090096  0.58856714]",[0.08759739],[0.00522106]
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_16\03-01-04-02-02-02-16.wav,03,01,04,02,02,02,16,"[-6.3448529e+02  7.1039742e+01 -6.5669284e+00  7.7214079e+00
 -3.0542269e-01  6.9913554e+00 -1.5028294e+01 -1.2167973e+01
 -1.6926113e+01 -4.6786156e+00 -3.3898432e+00 -9.2398018e-01
 -9.0969610e+00 -9.4901686e+00 -1.7453599e+00  1.9089251e+00
 -6.9676018e+00 -2.9453428e+00 -5.2839389e+00 -5.6623764e+00
 -4.5600362e+00 -5.1008463e+00 -4.1612058e+00 -4.6651239e+00
 -3.6084256e+00 -1.4789686e+00 -3.6845655e+00 -1.1685852e+00
 -7.4372005e-01  1.3732915e+00  2.1550295e+00  4.9872003e+00
  5.3697925e+00  4.6788492e+00  4.1409407e+00  4.3129630e+00
 -2.2086614e-01 -1.0591356e+00 -1.3131527e+00 -4.8799172e-01]","[0.70629174 0.545478   0.45884874 0.38677782 0.36364016 0.36775565
 0.36264464 0.39202642 0.4194896  0.48097378 0.53293806 0.6815359 ]",[0.08456586],[0.00578313]
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_16\03-01-05-01-01-01-16.wav,03,01,05,01,01,01,16,"[-5.4411353e+02  5.6604164e+01 -5.3277841e+00  1.1071868e+01
 -9.7546303e-01  1.4010569e+00 -1.0829520e+01 -4.8729517e-02
 -7.9381318e+00 -6.5835714e+00 -4.7237377e+00  1.3969226e+00
 -4.0635777e+00 -5.4737291e+00 -6.2675834e-01 -1.8756313e+00
 -5.0653887e+00 -1.0746745e+00 -3.7727973e+00 -4.0087848e+00
 -2.7205126e+00 -3.4437108e+00 -4.8714852e+00 -2.6567886e+00
 -1.7684795e+00  3.2073566e-01 -3.1353796e+00  1.4649992e-01
 -5.1132351e-01 -2.6563148e+00 -2.0464573e+00  1.1245672e+00
 -1.4132296e+00  5.0582510e-01  7.5393134e-01  1.2431425e+00
  2.2946637e+00  3.0457904e+00  1.4646119e+00  1.4509124e+00]","[0.3806698  0.3366893  0.3358478  0.36158317 0.4138107  0.42945957
 0.42113194 0.36518422 0.34598348 0.36407644 0.39839962 0.4124303 ]",[0.06166482],[0.01173452]
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_16\03-01-05-01-01-02-16.wav,03,01,05,01,01,02,16,"[-5.1368665e+02  5.1939465e+01 -4.2830858e+00  7.8291368e+00
 -2.1696942e+00  7.8336483e-01 -1.0925153e+01 -3.4485424e-01
 -5.2683425e+00 -7.8985581e+00 -7.8295484e+00  6.1786902e-01
 -3.7931798e+00 -7.6194758e+00 -1.4502531e+00 -7.7564287e-01
 -5.0365386e+00 -1.5278647e+00 -4.1717553e+00 -3.2154038e+00
 -1.4674228e+00 -4.0147882e+00 -4.2564001e+00 -3.6952579e+00
 -3.4432893e+00 -2.6611521e+00 -3.9124606e+00 -1.5257330e+00
  4.4293889e-01 -4.4791996e-01  8.0965489e-02  2.3154531e+00
  4.8661730e-01  1.2425480e+00  1.3152559e+00  2.3075702e+00
  2.2539308e+00  3.3400090e+00  2.3361878e+00  1.4323748e+00]","[0.5227491  0.4317216  0.3691155  0.38670486 0.39572993 0.42740706
 0.47476456 0.4534957  0.47193694 0.5255278  0.54070914 0.51956373]",[0.07562126],[0.01397902]
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_16\03-01-05-01-02-01-16.wav,03,01,05,01,02,01,16,"[-5.6328656e+02  4.9648838e+01 -6.1057391e+00  1.0458235e+01
 -5.4917340e+00 -3.3151761e-01 -9.9508924e+00 -9.0741235e-01
 -1.0080370e+01 -7.5628681e+00 -8.8753967e+00 -1.2832768e+00
 -4.3651705e+00 -6.5103993e+00 -3.9879518e+00 -2.0328798e+00
 -6.3626313e+00 -3.3422034e+00 -6.8717356e+00 -2.8004644e+00
 -3.1042271e+00 -6.1109800e+00 -5.5299792e+00 -1.9060184e+00
 -4.0114832e+00 -1.9285672e+00 -1.8907911e+00 -1.3104874e+00
 -1.3790749e+00 -1.7425295e+00 -3.5435379e+00 -9.1267580e-01
 -1.7475365e+00 -2.2994471e+00 -2.5204621e-02  2.4494703e+00
  2.1165104e+00  3.3610539e+00  2.0862405e+00  3.7651899e-01]","[0.3800073  0.32196844 0.35771805 0.4176553  0.46586075 0.49769467
 0.44093853 0.4157997  0.44474503 0.4231237  0.42805293 0.4162906 ]",[0.07403464],[0.01165726]
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_16\03-01-05-01-02-02-16.wav,03,01,05,01,02,02,16,"[-5.2302240e+02  5.1591930e+01 -7.6006579e+00  1.2764340e+01
 -1.2471920e+00  2.6342397e+00 -1.1746137e+01 -1.3233068e+00
 -8.6008596e+00 -8.8879004e+00 -6.9670744e+00 -7.3521131e-01
 -4.6037049e+00 -7.7692738e+00 -3.2426558e+00  8.3352342e-02
 -6.5112567e+00 -2.7598314e+00 -5.9616971e+00 -2.0489423e+00
 -2.5800767e+00 -3.9526618e+00 -4.5573134e+00 -2.0634923e+00
 -4.2602043e+00 -1.9736500e+00 -2.3533740e+00 -4.7674385e-01
 -7.6616675e-01 -1.7302707e+00 -2.8905408e+00  1.8851708e+00
 -6.8039840e-01  6.2119699e-01  5.9552354e-01  5.6417131e-01
  6.9083460e-02  1.5767601e+00  4.0731877e-01  1.9912816e+00]","[0.44501415 0.41259336 0.40712485 0.42787674 0.48146892 0.5023546
 0.51402503 0.48263595 0.45988557 0.46934342 0.45468694 0.41840145]",[0.08908598],[0.01787846]
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_16\03-01-05-02-01-01-16.wav,03,01,05,02,01,01,16,"[-4.7021069e+02  4.8589825e+01 -8.5055132e+00  5.7287574e+00
 -3.0265071e+00 -2.5719056e+00 -1.4422111e+01  1.6104412e-01
 -6.6395006e+00 -8.8849068e+00 -6.1922698e+00  9.3037051e-01
 -5.0945110e+00 -6.9371700e+00 -8.2444924e-01 -1.5591810e+00
 -6.4674015e+00 -2.2382333e+00 -6.2281895e+00 -4.7789373e+00
 -3.9358768e+00 -2.5245457e+00 -2.4201338e+00 -3.2688817e-01
  1.2556931e+00  1.8739403e+00 -6.9428295e-01  1.8400352e+00
  1.6891423e+00  1.3485409e+00  2.1765645e+00  3.9040475e+00
  9.8093456e-01  1.1609231e+00 -6.9490165e-01 -9.6996301e-01
 -2.3480177e-01  9.4170064e-01  6.9597286e-01  4.3056613e-01]","[0.4628441  0.43416122 0.37291676 0.39855245 0.4099952  0.41129637
 0.36821434 0.32661277 0.3508071  0.37493077 0.36247727 0.39797258]",[0.07079816],[0.02340048]
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_16\03-01-05-02-01-02-16.wav,03,01,05,02,01,02,16,"[-4.3709802e+02  4.3614964e+01 -1.6250322e+01  1.4796722e-01
 -4.1375465e+00 -3.3201473e+00 -1.4910111e+01 -6.2042284e-01
 -7.4736814e+00 -1.2085250e+01 -7.4262543e+00  1.1512309e+00
 -3.7715929e+00 -8.0296278e+00 -1.6814189e+00 -2.9330602e+00
 -7.0108314e+00 -2.0114806e+00 -4.6937685e+00 -2.8841284e-01
  2.3732436e+00 -1.1258085e+00 -1.3763846e+00  5.2203918e-01
  1.1568447e+00  1.9610441e+00  9.9762267e-01  4.1555762e+00
  1.8582492e+00  1.5657800e-01  7.0052898e-01  1.9484123e+00
  8.5555542e-01  1.0778592e+00 -1.2621372e+00 -1.3171439e+00
  5.4567701e-01  1.7309998e+00  3.7265658e-01  5.2624509e-02]","[0.42286274 0.41257992 0.37217325 0.39104947 0.4293702  0.46691257
 0.4686141  0.3745118  0.3601244  0.3796453  0.3640639  0.3880798 ]",[0.07761307],[0.03386678]
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_16\03-01-05-02-02-01-16.wav,03,01,05,02,02,01,16,"[-4.5100687e+02  3.8712643e+01 -1.6369350e+01  3.6345222e+00
 -4.8834391e+00 -9.4730127e-01 -1.7030104e+01  2.0116603e+00
 -6.6699324e+00 -1.3561244e+01 -7.3023310e+00  2.7734640e+00
 -6.7586269e+00 -7.3015699e+00 -3.9126859e+00 -3.6932034e+00
 -8.1394711e+00 -2.8843012e+00 -7.1461568e+00 -5.7743359e-01
  1.2225834e+00 -2.1235600e+00  3.3700466e-01  1.7339100e+00
  1.8429503e+00  2.2261343e+00  1.0644637e+00  5.5656233e+00
  1.4559186e+00  1.3984150e+00  4.2819872e-01  4.9048081e-01
  1.2174782e-02  3.4111686e-02 -2.8692076e+00 -8.5152388e-01
 -3.7029731e-01  5.2726161e-01  1.4511643e-01 -1.2984935e+00]","[0.4493805  0.39945972 0.4005193  0.41822124 0.44749537 0.48370016
 0.48723027 0.43106747 0.42408204 0.44872507 0.42868695 0.40977806]",[0.08967005],[0.03784553]
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_16\03-01-05-02-02-02-16.wav,03,01,05,02,02,02,16,"[-4.6717688e+02  4.1289200e+01 -1.2171492e+01  3.8007674e+00
 -4.4440317e+00 -1.9300923e+00 -1.5296289e+01  3.9723456e-01
 -5.8751426e+00 -1.1244269e+01 -6.7402892e+00  2.8042068e+00
 -5.3153605e+00 -7.3627596e+00 -7.7857929e-01 -2.0069222e+00
 -7.7347240e+00 -1.9940246e+00 -5.0579042e+00 -2.3368101e+00
 -1.3076098e+00 -3.2947483e+00 -4.8049717e+00 -3.9012630e+00
 -2.9179971e+00 -1.9837369e-01 -5.5606878e-01  5.3019204e+00
  6.0859942e+00  5.7727985e+00  3.6452467e+00  4.9044905e+00
  1.0128150e+00  5.2115597e-02 -1.3903409e-01 -5.6945395e-01
 -9.9975429e-03  6.3802308e-01 -1.8548228e+00 -1.5827286e+00]","[0.47795033 0.48169518 0.44743183 0.42803383 0.3985015  0.4106089
 0.4315572  0.41442156 0.48260581 0.47602212 0.44716924 0.45355096]",[0.08913178],[0.02804259]
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_16\03-01-06-01-01-01-16.wav,03,01,06,01,01,01,16,"[-5.9902521e+02  5.9324280e+01 -5.2744236e+00  4.3980284e+00
  1.4660532e+00  2.2644651e+00 -1.1350671e+01 -3.8268914e+00
 -1.0801558e+01 -8.7606640e+00 -5.8555045e+00 -1.9860560e-01
 -6.5109234e+00 -1.1696269e+01 -2.7484772e+00  3.0788665e+00
 -4.0959048e+00 -4.5628271e+00 -6.0897679e+00 -4.7622886e+00
 -3.6763103e+00 -4.2939591e+00 -3.0278404e+00 -1.8539071e+00
  3.0876878e-01  3.3056746e+00  1.5234400e+00  2.4365270e+00
  2.2610598e+00  1.9058954e+00  7.7297503e-01  4.2654614e+00
  3.2775939e+00  5.5762160e-01  1.6046695e-01 -2.6416209e-01
 -2.2814262e+00 -9.4443065e-01  8.7978160e-01 -4.6323496e-01]","[0.422525   0.34881908 0.35207272 0.32353407 0.32113352 0.33105797
 0.33503112 0.35305294 0.40294495 0.44688824 0.44837847 0.48364806]",[0.06376139],[0.00771454]
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_16\03-01-06-01-01-02-16.wav,03,01,06,01,01,02,16,"[-6.3648041e+02  5.5530087e+01 -2.0547636e+00  9.3731422e+00
  1.3357904e+00  4.4300356e+00 -7.8803725e+00 -3.5135347e-01
 -1.1072628e+01 -5.6821923e+00 -4.9677682e+00  7.8847748e-01
 -5.5897555e+00 -8.2237339e+00 -2.9184759e+00  2.6341548e+00
 -3.6539915e+00 -4.3592920e+00 -4.0919857e+00 -3.3580728e+00
 -3.7045491e+00 -3.5596743e+00 -4.0322289e+00 -4.4816275e+00
 -4.8109961e+00 -2.5529220e+00 -4.5942559e+00 -1.0384185e+00
  8.1810874e-01 -6.0715139e-02  7.0296401e-01  3.2871056e+00
 -1.7323039e-01  6.9860786e-01 -7.7436455e-02  1.5087083e-01
  3.8383099e-01  6.5430748e-01  3.5758299e-01  2.2843587e-01]","[0.41100943 0.34132004 0.33734623 0.28890464 0.27081335 0.2950892
 0.3154887  0.32151285 0.36068374 0.3962419  0.38511    0.40414393]",[0.05877481],[0.00560172]
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_16\03-01-06-01-02-01-16.wav,03,01,06,01,02,01,16,"[-6.1230835e+02  5.3503334e+01 -2.0079331e+00  1.0402098e+01
  2.2268362e+00  4.6016092e+00 -9.3510313e+00 -5.8819742e+00
 -1.1738347e+01 -5.5854592e+00 -2.4626200e+00  5.4757851e-01
 -6.4512391e+00 -7.5668259e+00 -8.0338079e-01  1.2810413e+00
 -5.7601395e+00 -2.8745339e+00 -4.9311695e+00 -4.9687471e+00
 -2.7509148e+00 -2.5595319e+00 -5.6585889e+00 -4.5402317e+00
 -2.7294476e+00 -3.7381115e+00 -3.5760939e+00  4.8961893e-01
 -2.2102959e+00 -1.3950452e+00  4.4004935e-01  4.9218804e-01
  3.1223956e-02  1.9469664e+00  2.7775148e-01  1.3810287e+00
  1.0910772e+00  9.8436606e-01  5.0367475e-01 -9.6674673e-02]","[0.52284384 0.44913557 0.4299494  0.42513528 0.41831034 0.4215818
 0.43641612 0.44404638 0.5349598  0.55399346 0.60191166 0.6334216 ]",[0.08268277],[0.00644647]
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_16\03-01-06-01-02-02-16.wav,03,01,06,01,02,02,16,"[-5.8241504e+02  5.3827759e+01 -6.2177358e+00  7.7031937e+00
 -1.5356780e+00  4.7516308e+00 -1.1035256e+01 -6.7317414e+00
 -1.2881447e+01 -9.4060869e+00 -5.0807071e+00  4.3318963e-01
 -7.4765129e+00 -1.0972319e+01 -2.6721673e+00  7.7480304e-01
 -7.0036149e+00 -5.0169334e+00 -4.1476092e+00 -4.9155097e+00
 -4.1639004e+00 -3.9108770e+00 -3.3797503e+00 -4.7159410e+00
 -3.1201510e+00  8.8433653e-01 -1.7964742e+00  2.0942843e+00
  2.0840311e+00  1.2106299e+00  2.3331521e+00  3.6190884e+00
  7.9356325e-01  7.4343097e-01  6.6072303e-01 -2.5491360e-01
 -9.6753579e-01  3.7856346e-01 -3.3807400e-01 -4.6324071e-01]","[0.39694738 0.35767317 0.33247924 0.3004911  0.28737828 0.2983084
 0.2951572  0.29776412 0.3727084  0.42426234 0.4088447  0.42401466]",[0.07072645],[0.00869191]
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_16\03-01-06-02-01-01-16.wav,03,01,06,02,01,01,16,"[-4.3710773e+02  4.7720474e+01 -2.5498999e+01 -1.1662164e+00
 -5.6191258e+00 -1.8165745e+00 -1.7658611e+01 -6.5154738e+00
 -1.4733835e+01 -1.0685083e+01 -8.0029688e+00 -1.4002978e+00
 -1.0193920e+01 -1.3353581e+01 -1.6812539e+00  5.1405916e+00
 -3.6760297e+00  1.1119617e+00 -2.3080800e-01  1.6554073e+00
  4.8023705e+00  3.0350821e+00  2.6348848e+00 -1.2550136e-01
  6.8379688e-01  3.2931907e+00  8.8970996e-02  8.5695195e-01
  1.6239182e+00  7.1292377e-01 -5.2650470e-01  1.1166239e+00
 -2.2518860e-01  5.5233622e-01  1.5510170e+00 -1.2666187e-01
 -2.2211475e+00 -1.9299362e+00 -1.8082074e+00 -6.0106412e-02]","[0.42265186 0.30156177 0.25440106 0.3119033  0.3073291  0.29643238
 0.30440152 0.34465763 0.41780034 0.42090648 0.44904217 0.5044761 ]",[0.08950432],[0.02864957]
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_16\03-01-06-02-01-02-16.wav,03,01,06,02,01,02,16,"[-4.1849988e+02  3.9591274e+01 -2.5592108e+01 -2.8347981e+00
 -5.6961985e+00 -2.1065917e+00 -1.8492928e+01 -7.5460377e+00
 -1.2406196e+01 -9.5105581e+00 -6.9370213e+00 -1.2075871e+00
 -9.4903717e+00 -9.2198410e+00  2.6957369e+00  6.7659740e+00
 -1.5755745e+00  3.8346791e+00  3.4550908e+00  4.0223718e+00
  8.3208761e+00  6.5968313e+00  5.3438997e+00  3.1112380e+00
  1.6144568e+00  5.0660890e-01 -3.0475860e+00 -4.6792090e-01
  7.4479634e-01  5.1996273e-01  2.8325334e-01  2.1811661e-01
 -1.9281654e+00 -2.4865155e+00 -5.3014648e-01  3.5490534e-01
  4.6363962e-01  5.8100575e-01 -2.0914621e+00 -1.8995960e+00]","[0.46302605 0.38657334 0.32925016 0.2578112  0.27997777 0.34007803
 0.36717793 0.425675   0.4584124  0.50852555 0.5296325  0.5508922 ]",[0.11762014],[0.03822851]
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_16\03-01-06-02-02-01-16.wav,03,01,06,02,02,01,16,"[-4.3254581e+02  4.1632015e+01 -2.8746717e+01 -1.8991934e+00
 -6.8943620e+00 -1.0959445e+00 -2.0136284e+01 -6.9980927e+00
 -1.2867241e+01 -1.4555252e+01 -8.4960890e+00  3.3166650e-01
 -1.0029803e+01 -1.2581490e+01 -5.4211557e-01  5.7421894e+00
 -1.5501461e+00  9.2172152e-01 -1.0908352e+00  2.4854887e+00
  5.2245059e+00  4.2710805e+00  4.4827991e+00  3.6596143e+00
  2.1211617e+00  2.9726338e+00 -4.4128105e-01  1.0582483e-01
  3.1784317e+00  2.5470910e+00  1.7681834e-01  1.6201528e+00
 -1.1629964e+00 -1.8191271e+00 -5.5135417e-01 -7.7505714e-01
 -1.0263541e+00  3.2868785e-01 -1.1244042e+00 -1.5343306e+00]","[0.49646935 0.39971918 0.37935504 0.38694745 0.38801023 0.38497478
 0.42338654 0.428666   0.45183176 0.53682494 0.5470388  0.5274626 ]",[0.10684682],[0.03457282]
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_16\03-01-06-02-02-02-16.wav,03,01,06,02,02,02,16,"[-4.2342587e+02  4.3871319e+01 -2.4625359e+01 -2.5527585e+00
 -8.0037193e+00  4.5526829e-01 -1.9947565e+01 -6.5139799e+00
 -1.4080051e+01 -1.2363243e+01 -7.0393949e+00  7.6167172e-01
 -9.0324612e+00 -1.0480595e+01 -1.4069797e+00  6.5767145e+00
 -1.6930506e+00  1.1010898e+00 -8.8041800e-01  3.5281763e+00
  5.6921382e+00  5.0978575e+00  4.2642255e+00  1.6915728e+00
  8.3419031e-01  1.4372720e+00 -2.3407283e+00 -9.2068344e-01
  1.0536091e+00  2.0542026e+00 -1.6031003e+00  2.4922168e-01
 -1.8443696e+00 -1.7412046e+00 -2.4523888e-02  2.1315318e-01
 -1.0213600e+00 -1.2810613e+00 -1.0564908e+00 -1.1717278e+00]","[0.43885627 0.34473467 0.31475317 0.30116308 0.3129222  0.33860168
 0.3817253  0.42231825 0.4912913  0.49377242 0.52483994 0.53097516]",[0.11056676],[0.03837269]
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_16\03-01-07-01-01-01-16.wav,03,01,07,01,01,01,16,"[-6.5049231e+02  6.4390373e+01  8.2921916e-01  1.1523897e+01
 -3.5862207e-01  3.5913172e+00 -6.4609547e+00  6.4066344e-01
 -1.2072952e+01 -4.1151204e+00 -5.8277154e+00  1.0929083e+00
 -3.3423951e+00 -6.6309686e+00 -2.0868511e+00  1.4991755e+00
 -4.9994431e+00 -3.3316884e+00 -3.1312056e+00 -2.4068148e+00
 -4.3435264e+00 -2.6890006e+00 -3.7310052e+00 -3.5308042e+00
 -2.7855659e+00 -1.6222770e+00 -3.3704078e+00 -8.3668524e-01
 -2.7325461e+00 -2.2470808e+00 -1.3060304e+00  5.0260898e-02
 -9.9253827e-01 -2.1336727e-01 -3.5101774e-01 -1.4622617e+00
 -2.4545653e+00 -1.0448005e+00 -2.9847878e-01  1.1820805e-01]","[0.42149296 0.35107565 0.30739793 0.31586093 0.33715475 0.37717012
 0.37770882 0.39116594 0.3891285  0.35616252 0.36685094 0.42768654]",[0.06274],[0.00416132]
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_16\03-01-07-01-01-02-16.wav,03,01,07,01,01,02,16,"[-6.3518829e+02  6.8793945e+01  1.0901679e+00  9.4825926e+00
 -1.9832805e+00  2.0567460e+00 -5.9756432e+00  4.1397879e-01
 -1.3032719e+01 -5.8162165e+00 -4.0503540e+00  1.0776272e+00
 -4.1753788e+00 -7.2752738e+00 -2.1934199e+00  6.5409906e-02
 -4.1725531e+00 -2.1880760e+00 -4.3928523e+00 -3.9156978e+00
 -4.7176752e+00 -3.0972893e+00 -4.0132113e+00 -1.8654466e+00
 -1.8895351e+00 -1.7899133e+00 -3.6888747e+00 -1.7548733e+00
 -4.0639863e+00 -3.4796672e+00 -2.9213860e+00 -1.4693246e+00
 -2.1141248e+00 -9.9536157e-01 -2.0609727e+00 -1.2176818e+00
 -2.3046098e+00 -1.1836761e+00 -6.0710841e-01 -5.3816170e-01]","[0.39182156 0.32955283 0.30366993 0.30186376 0.34744954 0.40717393
 0.4428421  0.44315445 0.43764633 0.36709872 0.35004076 0.37557045]",[0.06265024],[0.00479563]
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_16\03-01-07-01-02-01-16.wav,03,01,07,01,02,01,16,"[-6.5742023e+02  5.7971500e+01  1.0984340e+00  1.2260184e+01
  9.6899563e-01  2.8161948e+00 -1.2378306e+01 -4.8745446e+00
 -9.6689396e+00 -1.1497717e+00 -6.0270209e+00 -4.3506484e+00
 -4.9991231e+00 -4.7561474e+00 -3.8002465e+00 -3.5869257e+00
 -4.0017900e+00 -2.5705473e+00 -6.0877032e+00 -4.4288864e+00
 -7.6175046e-01 -5.0167089e+00 -6.4999161e+00 -1.9045037e+00
 -2.9368646e+00 -3.3389301e+00 -2.6226439e+00 -9.8418862e-01
 -1.9411080e+00 -2.1584947e+00 -2.1046436e+00 -1.2694817e+00
 -2.7892070e+00 -1.3790314e+00 -2.0520229e+00 -1.3037171e+00
 -2.5583869e-01  5.0901186e-01  8.8551474e-01  8.8586867e-01]","[0.4397989  0.395616   0.3536711  0.37656355 0.42383713 0.46310613
 0.458321   0.39550674 0.37115276 0.38387057 0.35867825 0.3678444 ]",[0.06319647],[0.00499197]
