path,modality,vocal_channel,emotion,emotional_intensity,statement,repetition,actor,mfcc,chroma,zcr,rms
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_06\03-01-01-01-02-01-06.wav,03,01,01,01,02,01,06,-0.08825978125860513,0.032656510984899405,-0.22221329908857346,-0.648169416322694
D:\Projects\emotion-detection-knn\audio_data\Actor_06\03-01-08-02-02-02-06.wav,03,01,08,02,02,02,06,-1.4502764818391205,-0.1476531150111861,1.7411176058523958,-0.20364824459631475
D:\Projects\emotion-detection-knn\audio_data\Actor_19\03-01-04-02-02-01-19.wav,03,01,04,02,02,01,19,-0.5154482435793346,-1.1724560616929938,-0.954219140277088,-0.5221245584641707
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_11\03-01-05-01-02-02-11.wav,03,01,05,01,02,02,11,-0.9151619313874604,-1.3697796746383348,-0.4443965056483529,0.035799388668687905
D:\Projects\emotion-detection-knn\audio_data\Actor_18\03-01-03-02-02-01-18.wav,03,01,03,02,02,01,18,-1.5330548459726907,-1.6258896730760124,0.5620236905632852,1.1614452020024841
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_06\03-01-04-01-02-01-06.wav,03,01,04,01,02,01,06,0.42278161203525616,-0.4481596820867822,-0.41350977724234933,-0.6632251721930037
D:\Projects\emotion-detection-knn\audio_data\Actor_08\03-01-02-02-01-01-08.wav,03,01,02,02,01,01,08,-1.0434730296118693,-0.2961502161536562,-0.42109084019316334,-0.7061105988515332
D:\Projects\emotion-detection-knn\audio_data\Actor_08\03-01-02-01-02-02-08.wav,03,01,02,01,02,02,08,0.21542093700437215,-0.362832315342967,-0.8371349343644071,-0.6784656562716568
D:\Projects\emotion-detection-knn\audio_data\Actor_19\03-01-05-02-01-01-19.wav,03,01,05,02,01,01,19,-1.8158982641431605,-1.1580528368211365,0.40532419703774164,2.096065772296187
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_16\03-01-05-02-02-02-16.wav,03,01,05,02,02,02,16,0.04656066617404981,-1.9139022698168728,1.095010684208396,1.4637313497690585
D:\Projects\emotion-detection-knn\audio_data\Actor_23\03-01-05-02-01-02-23.wav,03,01,05,02,01,02,23,0.4734516545624778,-0.8260923037997796,0.8278590402758809,1.9375396734340673
D:\Projects\emotion-detection-knn\audio_data\Actor_05\03-01-05-02-02-01-05.wav,03,01,05,02,02,01,05,-1.1824616741441818,1.2895401683264665,0.5614694614180562,3.4863359647528123
D:\Projects\emotion-detection-knn\audio_data\Actor_23\03-01-05-02-02-02-23.wav,03,01,05,02,02,02,23,-1.2620877622533844,-0.6270049702856417,0.45864675904600527,2.041239742108927
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_04\03-01-02-01-01-02-04.wav,03,01,02,01,01,02,04,-0.21288949534689858,-1.7887721689811307,-0.7592965299677696,-0.5864335746066079
D:\Projects\emotion-detection-knn\audio_data\Actor_03\03-01-07-01-01-02-03.wav,03,01,07,01,01,02,03,0.8889824017555525,0.2980222270758711,0.35940290340639286,-0.5363209619643899
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_20\03-01-05-02-02-02-20.wav,03,01,05,02,02,02,20,-0.7752695187589423,-1.383819277866908,1.587405341439978,0.4425676483181302
D:\Projects\emotion-detection-knn\audio_data\Actor_08\03-01-03-02-02-02-08.wav,03,01,03,02,02,02,08,-0.9589595211843297,-0.3419899771157943,0.15445193458533196,-0.09907824440286929
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_19\03-01-06-01-01-02-19.wav,03,01,06,01,01,02,19,0.6269029802659165,-0.7019574447683511,-0.9584550344584828,-0.5384896874059539
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_01\03-01-01-01-01-02-01.wav,03,01,01,01,01,02,01,0.4610900355779673,-0.04352069485224585,-0.8968800664574158,-0.6345662589188727
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_04\03-01-07-02-02-02-04.wav,03,01,07,02,02,02,04,1.8519714047458662,-0.00421086917095973,1.1472902177558468,0.2236809970443306
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_04\03-01-05-02-01-02-04.wav,03,01,05,02,01,02,04,-1.396370225286487,-1.534809635299029,0.7812235168234478,1.308747638091602
D:\Projects\emotion-detection-knn\audio_data\Actor_07\03-01-05-01-02-02-07.wav,03,01,05,01,02,02,07,-1.0873238742621807,0.49761391404317074,-0.4290496366983155,0.024372280732312013
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_13\03-01-04-01-02-02-13.wav,03,01,04,01,02,02,13,0.28772532951279456,-1.2863592528965224,-0.16954613503776256,-0.6624830042370163
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_14\03-01-05-02-01-02-14.wav,03,01,05,02,01,02,14,-0.7105282408071236,-0.08967534342043794,1.6159003071656768,1.77577065866777
D:\Projects\emotion-detection-knn\audio_data\Actor_10\03-01-02-02-01-01-10.wav,03,01,02,02,01,01,10,-1.9701843423247507,0.02004365578139268,1.4891363352790274,-0.17887350638131497
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_08\03-01-06-01-02-01-08.wav,03,01,06,01,02,01,08,0.9832067428147488,0.1742203608716123,0.4069319014233073,0.04024588615938421
D:\Projects\emotion-detection-knn\audio_data\Actor_07\03-01-02-02-01-01-07.wav,03,01,02,02,01,01,07,-0.13142339509616757,0.7791653827078957,0.5247402341060939,-0.6765972158912326
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_20\03-01-05-01-01-01-20.wav,03,01,05,01,01,01,20,-0.5986376967870007,-1.0815653925336806,-1.6723461599538214,-0.6808899088384184
D:\Projects\emotion-detection-knn\audio_data\Actor_02\03-01-08-02-01-02-02.wav,03,01,08,02,01,02,02,-0.9672445798737751,0.6451556760772256,1.1491733872225234,-0.1333644508959179
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_10\03-01-01-01-01-01-10.wav,03,01,01,01,01,01,10,-1.2518403260039679,-0.21547497387321898,1.574062604666885,-0.06549677195574748
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_01\03-01-02-02-02-02-01.wav,03,01,02,02,02,02,01,-0.02086434835860714,-0.32161989358004395,-0.9967677736139565,-0.6489457630661283
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_07\03-01-06-02-02-01-07.wav,03,01,06,02,02,01,07,0.9017966818505095,-1.0354212029379566,1.2935621758257638,1.380961719502089
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_10\03-01-03-01-01-02-10.wav,03,01,03,01,01,02,10,-0.8008659954359911,0.6638270693592083,1.3954639121082717,0.5604673756158228
D:\Projects\emotion-detection-knn\audio_data\Actor_14\03-01-08-02-01-02-14.wav,03,01,08,02,01,02,14,-1.083693070257434,-1.039988873473595,-0.09957965392708448,-0.24693323755571026
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_19\03-01-05-01-01-02-19.wav,03,01,05,01,01,02,19,-0.1452709886501551,-1.387058576869417,-0.7380488800786444,-0.22167592741318803
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_04\03-01-02-02-02-01-04.wav,03,01,02,02,02,01,04,0.7464425680069564,-1.9117033350121388,0.8726790234132876,-0.559843291753661
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_03\03-01-02-01-02-02-03.wav,03,01,02,01,02,02,03,0.7234626264872421,-0.24252996086508666,-0.7580302703234612,-0.17611641752727414
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_15\03-01-02-02-01-01-15.wav,03,01,02,02,01,01,15,-0.13926770843554565,0.009282322559309535,-0.663826710888527,-0.5769562851160059
D:\Projects\emotion-detection-knn\audio_data\Actor_13\03-01-07-01-02-01-13.wav,03,01,07,01,02,01,13,-0.027910673662539746,0.0581240827159725,0.2226639065666197,-0.6630819467979886
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_01\03-01-04-02-01-02-01.wav,03,01,04,02,01,02,01,-0.7040382876944142,0.6521468126250453,-1.4518910706593742,-0.45118892646032444
D:\Projects\emotion-detection-knn\audio_data\Actor_07\03-01-03-01-02-02-07.wav,03,01,03,01,02,02,07,-0.31799593667849785,0.2636603371314415,0.341157877884427,-0.4941842135070758
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_03\03-01-07-01-01-01-03.wav,03,01,07,01,01,01,03,-0.6760606435610759,0.1706110118319848,1.3222292384983438,-0.41673996383657697
D:\Projects\emotion-detection-knn\audio_data\Actor_19\03-01-03-01-01-01-19.wav,03,01,03,01,01,01,19,0.8692976857065515,-0.27303297496909423,-1.6502352761777814,-0.5754581149329218
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_13\03-01-08-01-01-02-13.wav,03,01,08,01,01,02,13,-0.15131468353525815,-1.2494272971548113,-0.5176278802752728,-0.5808168605361859
D:\Projects\emotion-detection-knn\audio_data\Actor_05\03-01-05-01-02-02-05.wav,03,01,05,01,02,02,05,-0.788898747518209,0.30582800273814414,0.2625656558706172,-0.36944140469414444
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_08\03-01-06-02-02-02-08.wav,03,01,06,02,02,02,08,0.16231705027464785,-1.3087806303889238,-0.006993695826738082,1.7127775258420341
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_13\03-01-07-02-01-02-13.wav,03,01,07,02,01,02,13,0.5770459466830448,-1.0189684878819327,-0.5348436230989555,-0.4633842433335995
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_23\03-01-03-01-02-01-23.wav,03,01,03,01,02,01,23,-1.1680621481404758,-1.2091697051173187,-1.108378416886998,-0.2862461671453969
D:\Projects\emotion-detection-knn\audio_data\Actor_08\03-01-05-02-01-02-08.wav,03,01,05,02,01,02,08,0.9374592265377322,-0.7722956882606212,-0.5189931094098009,2.927542899882021
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_23\03-01-06-01-01-01-23.wav,03,01,06,01,01,01,23,-0.6628840120831057,-1.3680332815126053,-0.774404222649777,-0.39633929663411244
D:\Projects\emotion-detection-knn\audio_data\Actor_06\03-01-05-02-01-02-06.wav,03,01,05,02,01,02,06,1.0868063284103335,0.3361751784969685,2.3343962631087285,4.01567098374774
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_01\03-01-01-01-01-01-01.wav,03,01,01,01,01,01,01,-0.036412031978579784,0.0054225118175409886,-1.030419599610593,-0.6458224729180146
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_14\03-01-04-01-02-01-14.wav,03,01,04,01,02,01,14,-0.01537439134096783,-1.2469368973066186,1.5382944810710553,-0.677887058227022
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_07\03-01-02-01-02-01-07.wav,03,01,02,01,02,01,07,0.20707871737902184,-0.9977259182504643,-1.15275028816591,-0.6706639411466009
D:\Projects\emotion-detection-knn\audio_data\Actor_08\03-01-03-02-01-01-08.wav,03,01,03,02,01,01,08,-0.5774328291377857,0.5588282570502298,-0.9662945177448702,0.04116545829783353
D:\Projects\emotion-detection-knn\audio_data\Actor_11\03-01-04-01-02-02-11.wav,03,01,04,01,02,02,11,-0.10355863565177816,-0.16259942756808252,-0.2803490773045122,-0.6237120525625572
D:\Projects\emotion-detection-knn\audio_data\Actor_21\03-01-08-01-01-02-21.wav,03,01,08,01,01,02,21,-0.5218202762217534,-1.4045988129846203,-0.5260864727060333,-0.05348455572950868
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_07\03-01-05-01-02-01-07.wav,03,01,05,01,02,01,07,-0.5624944832277342,-1.378755327591499,-0.33101430850038294,-0.4692402089161491
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_10\03-01-02-01-01-02-10.wav,03,01,02,01,01,02,10,-1.1500803107026394,-0.014217558365482275,2.198274725921825,-0.23449785538965412
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_02\03-01-05-02-02-02-02.wav,03,01,05,02,02,02,02,0.662063017557478,0.7337822773952433,0.7707915827238109,2.3129505231623892
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_05\03-01-02-01-01-02-05.wav,03,01,02,01,01,02,05,-0.44457739996871487,-0.25029359967023657,-0.39243697345261214,-0.7643675282739285
D:\Projects\emotion-detection-knn\audio_data\Actor_15\03-01-03-01-02-01-15.wav,03,01,03,01,02,01,15,0.723085651586825,-2.133577392296083,-0.8123931116400324,-0.42831762119384936
D:\Projects\emotion-detection-knn\audio_data\Actor_11\03-01-04-01-01-01-11.wav,03,01,04,01,01,01,11,-0.9826581600667909,0.0779859280825763,-0.49991948932249736,-0.6749037383513096
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_06\03-01-03-02-02-02-06.wav,03,01,03,02,02,02,06,0.16385611709690237,0.8779146516956905,1.212077295545038,1.467349418554497
D:\Projects\emotion-detection-knn\audio_data\Actor_09\03-01-05-01-01-01-09.wav,03,01,05,01,01,01,09,-1.4109498294586882,-0.39293505271150125,-0.9131215096329377,-0.713951375447957
D:\Projects\emotion-detection-knn\audio_data\Actor_19\03-01-06-02-02-01-19.wav,03,01,06,02,02,01,19,-0.32813174163128417,-0.17929975965390757,0.21221657721294832,0.8584136311573086
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_21\03-01-04-02-01-02-21.wav,03,01,04,02,01,02,21,-1.4996487840707473,-1.69750464960498,-0.5250126537371514,0.1493706166704408
D:\Projects\emotion-detection-knn\audio_data\Actor_15\03-01-08-02-02-02-15.wav,03,01,08,02,02,02,15,0.2778195757402399,-1.4581454669914855,-0.47032706191636453,-0.1699162227282962
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_01\03-01-07-02-02-02-01.wav,03,01,07,02,02,02,01,-0.5773366711629596,-0.31903092133414346,0.2368715267181303,0.09304153361617498
D:\Projects\emotion-detection-knn\audio_data\Actor_22\03-01-03-02-01-02-22.wav,03,01,03,02,01,02,22,-0.75896581162944,-0.8258655888620625,0.07056044620076937,0.25508316490139304
D:\Projects\emotion-detection-knn\audio_data\Actor_23\03-01-04-02-01-02-23.wav,03,01,04,02,01,02,23,-0.9696385532183796,-0.7225959253996743,0.6348646855343387,-0.5022292490475267
D:\Projects\emotion-detection-knn\audio_data\Actor_11\03-01-04-01-01-02-11.wav,03,01,04,01,01,02,11,-0.021371461208031857,-0.20278173237472183,-0.5524502954090055,-0.6860745053818345
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_05\03-01-02-02-02-01-05.wav,03,01,02,02,02,01,05,-2.200683636779715,0.1620543624271459,-0.40392348245358806,-0.750468154712235
D:\Projects\emotion-detection-knn\audio_data\Actor_18\03-01-04-01-02-02-18.wav,03,01,04,01,02,02,18,0.11477820098308306,-0.5526321599881713,-1.672909736217571,-0.5132226118955897
D:\Projects\emotion-detection-knn\audio_data\Actor_20\03-01-06-02-01-02-20.wav,03,01,06,02,01,02,20,0.07271197967025018,-0.9618934509689235,2.8403920774489753,3.0216216398906095
D:\Projects\emotion-detection-knn\audio_data\Actor_23\03-01-05-02-01-01-23.wav,03,01,05,02,01,01,23,0.48211539653406726,-0.9775371775019277,-0.39831411168014696,1.966431327975098
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_23\03-01-04-02-01-01-23.wav,03,01,04,02,01,01,23,-0.5137010517516285,0.38807780045616813,1.4869199685286116,-0.3930556916972604
D:\Projects\emotion-detection-knn\audio_data\Actor_15\03-01-03-02-01-01-15.wav,03,01,03,02,01,01,15,-0.17203287153987074,-2.4618276724190156,-1.1873637677091793,0.2421106875040303
D:\Projects\emotion-detection-knn\audio_data\Actor_10\03-01-05-01-02-01-10.wav,03,01,05,01,02,01,10,-2.0613167199707076,0.6145100192538081,1.3621837715304588,0.33802938557017104
D:\Projects\emotion-detection-knn\audio_data\Actor_21\03-01-05-02-01-01-21.wav,03,01,05,02,01,01,21,-1.5570274988071842,-0.8224497560665901,0.5835275614659788,3.9013958354807143
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_14\03-01-07-02-02-01-14.wav,03,01,07,02,02,01,14,-0.34368413123090086,-1.5042389346913148,1.903309356254621,-0.5074293074233592
D:\Projects\emotion-detection-knn\audio_data\Actor_05\03-01-05-01-01-02-05.wav,03,01,05,01,01,02,05,-0.5864459110696304,0.38186641884432765,-0.027792684026867846,-0.0782495285766665
D:\Projects\emotion-detection-knn\audio_data\Actor_05\03-01-03-02-01-02-05.wav,03,01,03,02,01,02,05,0.5618475606342583,0.3673899638867325,-0.4109250240561166,-0.10985432781644928
D:\Projects\emotion-detection-knn\audio_data\Actor_12\03-01-04-02-02-02-12.wav,03,01,04,02,02,02,12,-0.8458471973620999,0.8177271468264276,1.4239291869869042,1.049958066254332
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_13\03-01-03-02-02-01-13.wav,03,01,03,02,02,01,13,0.914385399155409,-0.9560466841092046,0.673421549432354,0.15163536822911716
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_11\03-01-01-01-02-01-11.wav,03,01,01,01,02,01,11,0.3647614943708205,-0.16872305885267616,-0.8940099512410501,-0.6439792597378486
D:\Projects\emotion-detection-knn\audio_data\Actor_13\03-01-04-01-01-01-13.wav,03,01,04,01,01,01,13,-1.875665267516654,0.497918317534269,-0.5956840175503935,-0.65926124662983
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_10\03-01-08-02-02-01-10.wav,03,01,08,02,02,01,10,-0.8617563662932227,-0.29521608984271047,2.521314440981294,1.9044212421787836
D:\Projects\emotion-detection-knn\audio_data\Actor_02\03-01-06-02-01-01-02.wav,03,01,06,02,01,01,02,-0.6935943569297571,1.4604261313467435,1.230566445809545,0.19400241661137033
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_15\03-01-02-01-01-01-15.wav,03,01,02,01,01,01,15,-0.15346434696804231,-2.3956114417357774,-1.060420551079132,-0.6248733175550946
D:\Projects\emotion-detection-knn\audio_data\Actor_04\03-01-08-01-01-02-04.wav,03,01,08,01,01,02,04,-0.43047857167356235,0.608456638887975,-0.553699510307776,-0.15378220749210578
D:\Projects\emotion-detection-knn\audio_data\Actor_24\03-01-04-01-02-01-24.wav,03,01,04,01,02,01,24,-1.6491335950082338,0.07097291333085896,-1.0592263192304836,-0.6071402233347865
D:\Projects\emotion-detection-knn\audio_data\Actor_22\03-01-04-02-02-01-22.wav,03,01,04,02,02,01,22,-0.327831038129503,-1.492341831762299,0.34151471787971827,-0.46897654398441674
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_20\03-01-04-02-01-01-20.wav,03,01,04,02,01,01,20,-0.000625335795493824,-0.7472960740332666,-0.8966738800194587,-0.6177714537920442
D:\Projects\emotion-detection-knn\audio_data\Actor_20\03-01-05-02-02-01-20.wav,03,01,05,02,02,01,20,-0.3505623017167801,-2.3088894317002415,1.3702563829493635,3.9957366128597283
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_21\03-01-05-01-01-01-21.wav,03,01,05,01,01,01,21,-0.624975202753585,-1.8849936322285699,0.2771916970335569,1.334584360059413
D:\Projects\emotion-detection-knn\audio_data\Actor_08\03-01-04-01-02-02-08.wav,03,01,04,01,02,02,08,0.43177474526329984,1.3848802576791799,-0.7039225503594554,-0.7025429844666115
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_23\03-01-02-01-02-02-23.wav,03,01,02,01,02,02,23,0.6534302202411643,-1.086547152834279,-1.0366101412238231,-0.5477448147781517
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_17\03-01-04-01-02-02-17.wav,03,01,04,01,02,02,17,-0.29926444790781104,-1.6689454056683146,-0.7659571766595422,-0.3307624102335303
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_19\03-01-07-01-01-01-19.wav,03,01,07,01,01,01,19,0.1987109528208759,-1.20777195414003,-0.3035634708964997,-0.5623725220247232
D:\Projects\emotion-detection-knn\audio_data\Actor_09\03-01-06-01-02-02-09.wav,03,01,06,01,02,02,09,-1.068559368805153,-1.3223536455747285,-0.5997164744463369,-0.7632005668168168
D:\Projects\emotion-detection-knn\audio_data\Actor_04\03-01-02-02-02-01-04.wav,03,01,02,02,02,01,04,0.24094546933278022,0.6954285963358982,0.8726790234132876,-0.559843291753661
D:\Projects\emotion-detection-knn\audio_data\Actor_23\03-01-06-02-01-02-23.wav,03,01,06,02,01,02,23,-0.8169225698818728,-0.5026468261648865,-1.0097949076793495,0.02679653329907342
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_17\03-01-02-02-02-02-17.wav,03,01,02,02,02,02,17,0.3277105949467271,0.6871380500764157,-1.1974245662204932,-0.563781176335923
D:\Projects\emotion-detection-knn\audio_data\Actor_17\03-01-07-01-02-01-17.wav,03,01,07,01,02,01,17,0.3751230806451757,-0.19895930360975042,0.048809151572527416,-0.3315468947834994
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_04\03-01-06-01-02-01-04.wav,03,01,06,01,02,01,04,0.5872429150046968,-0.08315401132654418,0.74190788683375,0.011740777428763715
D:\Projects\emotion-detection-knn\audio_data\Actor_11\03-01-08-02-01-02-11.wav,03,01,08,02,01,02,11,-1.293566065211766,0.16796260597024357,-0.6117407176775055,0.09840516190336013
D:\Projects\emotion-detection-knn\audio_data\Actor_05\03-01-07-02-02-01-05.wav,03,01,07,02,02,01,05,-0.44486185441245757,0.6171007883376084,0.39582587512917533,-0.420424762635602
D:\Projects\emotion-detection-knn\audio_data\Actor_01\03-01-02-01-01-02-01.wav,03,01,02,01,01,02,01,0.7547033034451641,0.821309051624609,-1.9891722405190093,-0.6819136449005149
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_23\03-01-02-02-01-02-23.wav,03,01,02,02,01,02,23,0.39694595016727047,-1.3472987795480824,-1.0954650977353575,-0.6098802227951039
D:\Projects\emotion-detection-knn\audio_data\Actor_17\03-01-03-02-02-01-17.wav,03,01,03,02,02,01,17,0.995172492408269,-1.9070759947881526,-0.4046998431213099,0.6038402568857957
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_16\03-01-07-01-01-02-16.wav,03,01,07,01,01,02,16,-2.105252422906765,-1.6779483497908732,-0.3610251569179441,-0.42806128028799845
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_16\03-01-01-01-01-02-16.wav,03,01,01,01,01,02,16,-0.30111767176986465,0.2744310444299181,-0.7804072720620912,-0.5822938724222791
D:\Projects\emotion-detection-knn\audio_data\Actor_13\03-01-07-02-01-01-13.wav,03,01,07,02,01,01,13,-0.37523216806108517,0.23227721160526146,0.06823961165512195,-0.5440901258633061
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_19\03-01-02-01-01-01-19.wav,03,01,02,01,01,01,19,-0.35303576590442787,-0.8606235939462423,-0.807945532715668,-0.7263232827230405
D:\Projects\emotion-detection-knn\audio_data\Actor_05\03-01-02-01-01-02-05.wav,03,01,02,01,01,02,05,0.7966473282809935,-0.31591616135998263,-0.39243697345261214,-0.7643675282739285
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_09\03-01-02-02-01-02-09.wav,03,01,02,02,01,02,09,-1.4611842106572428,0.46911772531667695,-1.0535152298143171,-0.7620376742629725
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_03\03-01-08-01-02-01-03.wav,03,01,08,01,02,01,03,-0.09836110093020883,-0.9337882595383034,0.18326690166274073,-0.3455162534813934
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_20\03-01-05-01-02-01-20.wav,03,01,05,01,02,01,20,0.39809560922428605,-0.6590516590485068,0.6782215697080006,-0.49980662404207227
D:\Projects\emotion-detection-knn\audio_data\Actor_01\03-01-05-01-02-02-01.wav,03,01,05,01,02,02,01,-0.7458375653710354,0.7417094274203848,0.3204039757853971,0.027131810928313318
D:\Projects\emotion-detection-knn\audio_data\Actor_04\03-01-07-02-02-01-04.wav,03,01,07,02,02,01,04,0.25655486532126426,0.5444447726428027,1.222612047948403,-0.047259947510925916
D:\Projects\emotion-detection-knn\audio_data\Actor_21\03-01-01-01-01-02-21.wav,03,01,01,01,01,02,21,-0.503451076128609,-1.8019448312310196,-0.5042417068925836,-0.4007898630280763
D:\Projects\emotion-detection-knn\audio_data\Actor_10\03-01-06-02-02-01-10.wav,03,01,06,02,02,01,10,0.29920444952691944,-0.2882705949887095,1.4080434841456715,1.2913042497839382
D:\Projects\emotion-detection-knn\audio_data\Actor_07\03-01-01-01-01-02-07.wav,03,01,01,01,01,02,07,1.1403306804105633,1.0252432720787212,0.2997880811421732,-0.5977394292256131
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_13\03-01-04-01-01-01-13.wav,03,01,04,01,01,01,13,-1.1540260083631362,-1.8353802294636703,-0.5956840175503935,-0.65926124662983
D:\Projects\emotion-detection-knn\audio_data\Actor_13\03-01-08-01-01-01-13.wav,03,01,08,01,01,01,13,0.872778991535077,-0.31905300540746745,-0.0717851722599391,-0.294029979096076
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_12\03-01-03-01-02-01-12.wav,03,01,03,01,02,01,12,-1.1177050397724282,0.5172007685494274,1.3690088175420962,-0.35569013921138704
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_01\03-01-05-02-01-01-01.wav,03,01,05,02,01,01,01,-0.8551438183483143,-0.6354181541747909,1.005430099627716,3.3401166707134964
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_02\03-01-08-01-01-02-02.wav,03,01,08,01,01,02,02,-0.5477570071455733,-0.8420364695906554,0.05687296570341175,-0.3948606571867122
D:\Projects\emotion-detection-knn\audio_data\Actor_12\03-01-01-01-01-01-12.wav,03,01,01,01,01,01,12,-1.3275908256049382,2.342003709308635,-0.22489372278201836,-0.6144992417843411
D:\Projects\emotion-detection-knn\audio_data\Actor_03\03-01-07-02-01-02-03.wav,03,01,07,02,01,02,03,1.1252251262261828,1.442188966283359,1.4948160843566245,-0.45145584651467086
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_02\03-01-05-02-02-01-02.wav,03,01,05,02,02,01,02,1.496929585053102,0.03042144251616595,0.9514389437299687,2.7358405913382198
D:\Projects\emotion-detection-knn\audio_data\Actor_20\03-01-06-02-02-01-20.wav,03,01,06,02,02,01,20,-0.8520715754125155,-1.239191393425726,1.383177399728021,4.41920446529954
D:\Projects\emotion-detection-knn\audio_data\Actor_23\03-01-06-01-02-02-23.wav,03,01,06,01,02,02,23,-0.2682178745893735,-1.0272730986800598,-1.3298803834557666,-0.5140070964455589
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_11\03-01-03-02-02-01-11.wav,03,01,03,02,02,01,11,0.23566179583133626,-0.3984450020032485,-0.007994937169458224,0.5509559073377738
